extensile	0.5
protrusile	0.375
nonprotractile	-0.125
extricable	0.75
inextricable	-0.625
unresolvable	-0.625
fingered	-0.375
fingerlike	-0.125
fingerless	-0.75
expansive	-0.5
distensible	0.5
unexpansive	-0.25
extinguishable	0.5
inextinguishable	-0.875
inner	0.125
innermost	0.375
outward	-0.375
external	-0.25
indwelling	0.25
secret	0.125
self-whispered	-0.25
exterior	0.375
interior	0.375
eyed	-0.125
almond-eyed	0.25
blue-eyed	0.125
eyelike	0.375
sharp-eyed	0.375
left-eyed	0.125
one-eyed	0.5
popeyed	0.125
purple-eyed	0.125
right-eyed	0.375
skew-eyed	0.125
eyeless	-0.25
playable	0.625
unplayable	-0.5
foul	-0.25
out-of-bounds	-0.125
just	0.625
sporty	0.375
fair-minded	-0.25
fair-and-square	0.125
below_the_belt	-0.625
raw	-0.375
just	0.5
honest	-0.375
unjust	-0.375
faithful	0.625
truehearted	0.5
true	0.375
unfaithful	-0.625
apostate	-0.625
treacherous	-0.375
untrue	-0.625
faithful	-0.625
true_to	0.375
two-timing	-0.75
loyal	0.5
allegiant	0.125
doglike	0.5
hardcore	0.5
leal	0.375
liege	-0.125
true-blue	0.375
unfaithful	0.375
mutinous	-0.5
fallible	-0.25
errant	0.375
error-prone	0.5
unreliable	-0.875
weak	-0.25
infallible	-0.375
unfailing	-0.75
unerring	-0.75
familiar	0.125
acquainted	0.625
beaten	-0.25
well-known	-0.125
old	0.125
unfamiliar	-0.625
unknown	-0.375
unfamiliar_with	-0.5
unusual	0.25
grotesque	0.375
crazy	-0.25
singular	-0.25
eery	-0.125
exotic	0.5
freaky	-0.25
gothic	-0.625
oddish	-0.125
quaint	0.875
quaint	-0.5
weird	0.5
familiar	0.125
usual	0.125
common_or_garden	-0.375
everyday	0.125
cool	0.375
spruce	0.25
faddy	0.125
swagger	0.125
with-it	0.25
quaint	0.125
swanky	0.5
voguish	0.5
unstylish	-0.75
dated	-0.375
frumpy	0.375
out	-0.5
prehistoric	-0.5
stylish	0.375
voguish	0.5
chichi	0.625
swish	0.375
snazzy	0.25
unstylish	0.125
alacritous	0.5
red-hot	0.125
double-quick	0.125
scurrying	0.125
speedy	0.5
smart	0.5
vivace	0.125
adagio	-0.125
largo	0.375
larghetto	0.25
larghissimo	0.25
moderato	-0.375
fastidious	0.5
choosy	-0.5
squeamish	-0.375
meticulous	0.25
persnickety	0.125
old-womanish	0.5
unfastidious	-0.75
unfastidious	-0.625
fat	0.125
blubbery	-0.625
plump	0.125
zoftig	0.125
loose-jowled	-0.375
fattish	0.25
porcine	0.25
stout	0.125
thin	-0.125
anorexic	-0.375
wasted	0.25
sunken-eyed	0.125
lanky	0.25
spindly	-0.125
rawboned	0.25
reedy	0.25
scarecrowish	0.25
weedy	0.25
wizened	0.375
svelte	0.5
trim	0.25
spindle-shanked	0.5
wispy	0.25
fatty	0.125
sebaceous	-0.25
suety	-0.5
nonfat	-0.5
fatal	-0.375
mortal	-0.5
terminal	-0.375
nonfatal	-0.375
nonlethal	-0.375
curable	0.125
incurable	0.5
soundable	0.5
unfathomable	-0.625
favourable	-0.125
following	0.125
unfavourable	-0.375
favourable	0.75
plausive	0.5
indulgent	0.75
unfavourable	-0.75
reproving	-0.625
untoward	-0.375
disapproving	-0.5
invidious	0.125
feathered	-0.25
feathery	-0.125
feathery	-0.125
plumose	-0.125
plumy	-0.5
plumy	-0.375
velvety-plumaged	0.25
unvaned	-0.5
felicitous	0.5
gratulatory	0.25
well-chosen	0.125
well-turned	-0.125
well-wishing	0.625
infelicitous	-0.75
inept	-0.75
unfortunate	-1
fertile	0.625
impregnable	0.5
fecund	0.5
fertilizable	0.625
rank	0.125
unfertile	-0.625
barren	-0.875
sterilized	-0.25
unimpregnated	-0.75
terminated	0.375
through_with	-0.625
unfinished	-0.625
uncompleted	-0.125
pending	0.125
undone	-0.25
unended	-0.25
polished	-0.125
unfinished	-0.625
roughhewn	-0.25
undressed	-0.5
unfattened	-0.375
unhewn	-0.75
delimited	0.125
exhaustible	0.625
impermanent	-0.125
limited	-0.625
infinite	-0.375
endless	0.25
unlimited	0.125
sunset	0.125
fissile	0.375
fissionable	0.5
nonfissionable	-0.5
fit	0.75
able-bodied	0.25
unfit	-0.5
apraxic	-0.5
lame	-0.5
kyphotic	-0.5
handicapped	-0.75
gammy	-0.625
knock-kneed	-0.25
soft	-0.125
spavined	-0.25
swaybacked	-0.5
fit	0.5
acceptable	0.25
suited	0.125
worthy	0.875
unfit	0.25
unsuitable	-0.75
flat	-0.25
contrasty	-0.125
waxy	0.375
supple	0.375
limber	0.375
spinnbar	0.625
stiff	-0.75
semirigid	-0.625
flexible	0.375
supple	0.125
inflexible	-0.125
intransigent	-0.75
rock-ribbed	-0.375
hard-core	0.25
ironclad	0.125
hardline	0.125
flexible	0.125
yielding	0.375
nonrigid	0.125
adjustable	0.125
pliant	0.125
unadaptable	-0.125
unbending	-0.375
wavy	-0.125
straight	-0.375
uncurled	-0.5
unpermed	-0.625
pedate	0.125
footless	-0.5
apodous	-0.125
toed	-0.125
two-toed	0.375
toeless	-0.25
splay	0.125
inbred	-0.125
adoptive	0.5
adventive	-0.75
unnaturalized	-0.5
native	0.125
nonnative	-0.625
foreign	-0.125
outside	-0.125
housewifely	0.125
husbandly	0.125
undomestic	-0.625
undomesticated	-0.25
forgettable	0.5
unmemorable	-0.5
unforgettable	-0.375
persistent	0.5
memorable	0.125
red-letter	0.25
forgiving	0.375
tolerant	0.375
unvindictive	-0.25
unforgiving	-0.75
vindictive	-0.125
formal	-0.25
ceremonial	0.125
full-dress	0.25
titular	-0.125
pro_forma	-0.25
semiformal	-0.375
informal	-0.25
everyday	0.5
free-and-easy	-0.25
folksy	-0.25
unceremonious	-0.5
formal	-0.25
slangy	0.25
subliterary	-0.375
unliterary	-0.125
former	-0.125
fortunate	0.75
better_off	0.875
happy	0.75
fortuitous	0.5
well	0.625
providential	0.75
lucky	0.75
well-off	0.5
unfortunate	-0.875
abject	-1
fateful	-0.75
roofless	-0.875
wretched	-0.75
unlucky	-0.625
unhappy	-0.5
too_bad	-0.556
fragrant	0.625
redolent	0.25
sweet-smelling	0.125
scented	-0.5
musky	-0.25
unpleasant-smelling	-0.875
stinking	-0.75
musty	-0.875
high	-0.125
miasmic	-0.375
niffy	-0.75
odorous	-0.125
putrid-smelling	-0.4
reeking	-0.375
sour	-0.375
alliaceous	-0.375
almond-scented	-0.25
anise-scented	-0.25
apple-scented	-0.25
balsam-scented	-0.25
candy-scented	-0.25
cinnamon-scented	-0.25
clove-scented	-0.25
ginger-scented	-0.25
honey-scented	-0.25
lemon-scented	-0.25
mint-scented	-0.25
musky-scented	-0.25
pleasant-smelling	0.75
scented	-0.125
spice-scented	-0.25
strong-smelling	0.25
tansy-smelling	-0.25
tea-scented	-0.25
vanilla-scented	-0.25
violet-scented	-0.25
odourless	-0.25
non-aromatic	-0.125
scentless	0.25
scentless	-0.25
free	-0.625
liberated	-0.125
unbound	-0.625
geosynchronous	-0.375
stationary	-0.625
unadjustable	-0.25
unfixed	-0.5
free	-0.625
floating	-0.375
unsteady	-0.625
free	0.375
on_the_loose	-0.25
clear	0.25
liberated	0.125
footloose	0.625
out-of-school	-0.625
unimprisoned	0.5
unconstrained	0.25
unhampered	-0.625
unrestricted	0.5
unfree	-0.75
entangled	-0.125
prisonlike	-0.125
free	-0.625
freeborn	0.25
unfree	0.125
infrequent	-0.625
fresh	-0.25
caller	0.125
crisp	0.5
unspoilt	0.25
hot	0.125
new-made	0.5
stale	0.25
addled	-0.75
spoilt	-0.75
cold	-0.125
day-old	-0.875
maggoty	-0.625
wilted	-0.5
musty	-0.375
rancid	-0.625
rotten	-0.25
tainted	-0.5
putrid	-0.125
fresh	-0.625
unprocessed	-0.625
cured	0.125
lyophilized	0.25
salty	-0.25
briny	-0.125
saliferous	-0.375
saltish	0.125
friendly	0.125
genial	0.625
palsy-walsy	0.375
hail-fellow-well-met	0.375
couthy	0.625
intimate	0.125
neighbourly	0.625
social	-0.125
unfriendly	-0.75
scowling	-0.625
chilly	-0.5
uncordial	-0.25
unneighbourly	-0.75
hostile	-0.625
friendly	0.25
unfriendly	-0.875
frozen	-0.375
frostbitten	-0.5
glaciated	-0.375
unfrozen	-0.125
ice-free	0.125
melting	-0.125
slushy	-0.125
thawed	-0.5
fruitful	0.5
berried	0.25
blue-fruited	0.125
plentiful	0.25
breeding	0.125
dark-fruited	0.375
rich	0.625
reproductive	0.25
high-yield	0.25
oval-fruited	0.375
prolific	0.125
red-fruited	0.375
round-fruited	0.375
small-fruited	0.375
unfruitful	-0.75
unsuccessful	-0.25
acarpous	-0.375
childless	-0.5
air-filled	-0.25
brimming	-0.25
engorged	-0.25
egg-filled	-0.25
filled	0.25
pregnant	-0.5
gas-filled	-0.25
replete	-0.5
loaded	-0.375
overloaded	-0.125
sperm-filled	-0.75
stuffed	-0.375
untouched	-0.5
well-lined	-0.125
white	-0.5
glazed	-0.375
vacant	-0.5
vacant	0.125
vacuous	0.5
empty	0.25
exhausted	-0.25
undrained	-0.125
full-time	0.125
half-time	0.125
temporary	-0.125
odd-job	-0.5
underemployed	-0.25
functional	0.5
nonfunctional	-0.75
nonstructural	-0.375
ornamental	0.375
working	0.25
nonfunctional	-0.75
wrong	-0.75
defective	-0.75
out_of_whack	-0.125
run-down	-0.625
equipt	0.25
panoplied	0.125
helmeted	-0.375
outfitted	-0.5
prepared	0.375
visored	0.125
unequipped	-0.375
ill-equipped	-0.5
fully_fledged	0.25
unfledged	-0.375
unfeathered	-0.625
unframed	-0.625
appointed	0.375
stocked_with	-0.125
volumed	-0.125
well-found	0.5
funded	-0.375
clean-burning	-0.25
wood-fired	-0.25
unfueled	-0.625
self-sustained	-0.125
unfed	-0.625
specified	0.375
mere	0.125
unspecified	-0.625
ungeared	-0.625
out_of_gear	-0.5
unspecific	-0.125
general-purpose	-0.75
generic	0.125
gross	0.5
pandemic	-0.125
ad_hoc	0.125
circumstantial	0.125
nonspecific	-0.125
unitary	0.25
technical	0.5
untechnical	-0.625
nonproprietary	-0.75
generic	-0.25
unpatented	-0.375
branded	0.125
patented	-0.125
freehearted	0.375
openhanded	0.5
unselfish	0.25
skinny	0.375
tightfisted	-0.25
scrimy	0.25
tight	0.25
penurious	-0.75
generous	-0.5
magnanimous	0.5
ungenerous	0.125
genuine	-0.272
veritable	-0.2
documented	0.25
honest	0.5
sure-enough	0.5
imitative	-0.112
forged	-0.75
base	-0.875
phony	-0.75
unauthentic	-0.5
mock	-0.5
ostensive	-0.375
pinchbeck	-0.25
pseudo	-0.75
synthetic	-0.75
talented	0.5
untalented	0.375
unglazed	-0.625
unvitrified	-0.125
unglazed	-0.625
glorious	-0.375
bright	0.5
storied	0.125
inspired	0.875
sublime	0.625
illustrious	-0.125
incandescent	0.25
lustrous	0.625
inglorious	-0.5
unsung	-0.75
go	0.25
a-okay	0.125
no-go	-0.75
good	0.75
swell	0.875
good_enough	0.875
goodish	0.75
hot	-0.25
redeeming	0.625
satisfactory	0.125
solid	0.875
superb	0.875
well_behaved	0.5
bad	-0.625
unspeakable	-0.875
corky	-0.625
sorry	-1
frightful	-0.875
tough	-0.625
hopeless	-0.625
horrid	-0.875
stinky	-0.75
ill	-0.875
unskilled	-0.625
mediocre	-0.556
naughty	-0.75
negative	-0.75
poor	-0.875
pretty	-0.875
rubber	-0.5
severe	-0.5
swingeing	-0.875
uncool	-0.875
unfavourable	-0.5
unsuitable	-0.556
good	1
saintly	0.625
goody-goody	0.875
saving	0.625
white	0.75
evil	-0.875
monstrous	-0.875
bad	-0.75
sinister	-0.75
pestiferous	-0.334
unholy	-0.75
wretched	-0.5
mephistophelian	-0.625
evil-minded	-0.75
good-natured	0.75
good-humoured	0.75
placid	0.5
ill-natured	-0.875
liverish	-0.75
waspish	-0.5
ornery	-0.75
short-tempered	-0.375
churlish	-0.875
ill-tempered	-0.625
tetchy	-0.25
ill-humoured	-0.625
currish	-0.25
sullen	-0.375
disagreeable	-0.75
sulky	-0.625
misanthropical	-0.5
misogynous	-0.5
snorty	-0.625
shrewish	-0.625
snappy	-0.25
spoilt	-0.625
ugly	-0.75
vinegary	-0.25
graceful	0.375
elegant	0.5
smooth	-0.125
gainly	0.875
willowy	0.5
sylphlike	0.25
awkward	0.375
unwieldy	-0.125
ungraceful	-0.25
strained	-0.375
gracious	0.875
refined	0.125
merciful	0.625
ungracious	0.75
churlish	-0.5
unpleasing	0.25
sudden	-0.5
jerky	-0.25
emergent	-0.125
explosive	-0.25
fulminant	-0.75
sharp	-0.25
gradual	-0.5
gentle	-0.125
steep	0.375
well-formed	0.5
ungrammatical	-0.75
incorrect	-0.75
thankful	0.25
appreciative	-0.5
unthankful	-0.75
unappreciative	-0.75
triploid	0.25
happy	0.875
blessed	0.375
blissful	-0.125
bright	-0.25
prosperous	0.375
unhappy	-0.75
wretched	-0.875
sorry	-0.625
unregretting	-0.625
al_dente	0.125
tumid	-0.25
solid	-0.75
stony	-0.375
stonelike	-0.25
semihard	-0.375
steely	-0.125
soft	-0.25
squeezable	0.625
flaccid	-0.125
wooly	-0.125
yielding	-0.125
overstuffed	-0.5
squishy	0.125
velvety	0.125
hard	-0.25
shrewd	0.25
steely	-0.375
soft	0.125
mellow	0.5
soft	0.125
heartless	-0.75
stony	0.125
softhearted	-0.875
intoxicating	-0.5
spirituous	0.375
harmless	-0.375
innocuous	-0.125
harmful	-0.625
abusive	-0.875
bad	-0.375
bruising	-0.625
injurious	-0.25
slanderous	-0.875
ruinous	-0.75
counterproductive	-0.375
prejudicious	-0.75
ill	-0.75
subtle	-0.625
mischievous	-0.625
nocent	-0.5
wounding	-0.75
harmonious	0.75
harmonized	0.125
true	0.5
pure	0.25
symphonious	0.25
unharmonious	-0.75
sour	-0.125
unresolved	-0.375
healthful	0.75
parasiticidal	0.75
antimicrobic	0.625
flatus-relieving	0.625
psychotherapeutic	0.375
therapeutic	0.875
drugless	-0.25
salutary	0.875
organic	0.625
prophylactic	0.75
restorative	0.5
unhealthful	0.5
incapacitating	-0.5
cytopathogenic	-0.5
pathogenic	0.25
unmedicinal	-0.5
unhealthy	-0.75
medical	0.125
surgical	0.125
operable	0.5
inoperable	-0.5
pyretic	-0.5
antipyretic	0.5
healthy	0.75
rosy-cheeked	0.875
bouncing	0.75
firm	0.875
sound	0.75
whole	0.75
hearty	0.75
red-blooded	0.625
anicteric	0.25
rock-loving	-0.25
sanguine	0.5
sun-loving	-0.25
water-loving	-0.25
well-preserved	0.75
wholesome	0.25
unhealthy	-0.75
angry	-0.875
rheumy	-0.125
unsound	-1
blistery	-0.375
turgid	-0.625
bloodshot	-0.75
ulcerous	-0.625
carbuncular	-0.75
carious	-0.5
caseous	-0.75
chilblained	-0.5
gassy	-0.625
cytomegalic	-0.375
dehydrated	-0.125
pathological	-0.5
edematous	-0.75
frothing	-0.625
mortified	-0.5
inflamed	-0.875
inflammatory	-0.75
ingrown	-0.25
yellow	-0.625
membranous	-0.375
mental	-0.375
proinflammatory	-0.625
sickly	-0.875
sore-eyed	-0.75
sunburnt	-0.5
varicose	-0.875
windburnt	-0.75
dry	-0.75
phlegmy	0.125
ambrosian	0.375
supernal	0.5
godly	0.125
godlike	0.5
paradisiacal	0.25
providential	0.125
translunary	0.375
terrene	-0.5
digestible	0.375
light	-0.5
predigested	-0.125
indigestible	-0.625
flatulent	-0.5
heavy	-0.5
nondigestible	-0.5
undigested	-0.375
stodgy	-0.5
bicephalous	0.125
headless	-0.625
acephalous	0.125
headed	-0.125
unheaded	-0.625
soggy	-0.625
ponderous	0.125
light	-0.25
airy	0.125
weighty	0.25
light-duty	-0.75
heavy	0.125
industrial	-0.125
heavy	-0.25
taxing	-0.25
worrying	-0.875
weighted	0.125
oppressive	0.25
weighty	-0.625
fooling	-0.625
harsh	-0.875
light	-0.625
light	-0.125
tripping	0.125
heavy-footed	-0.25
ponderous	-0.125
unheeding	-0.25
regardless	-0.625
indifferent	-0.625
thoughtful	0.5
sanctioning	0.125
disqualifying	-0.125
helpful	0.25
accommodating	0.5
assistive	0.5
face-saving	0.5
facilitative	0.125
subservient	0.125
reformatory	-0.375
right-hand	0.625
stabilizing	-0.375
steadying	-0.375
unhelpful	-0.125
unaccommodating	-0.375
unconstructive	-0.25
heterodactyl	0.375
heterogenous	-0.625
sundry	-0.125
disparate	-0.25
nonuniform	-0.5
homogenous	0.375
homogenized	0.125
heterozygous	-0.25
straight	-0.125
butch	-0.125
queer	0.25
homoerotic	0.375
sapphic	0.125
transvestite	0.375
tribadistic	0.375
bisexual	0.25
stratified	0.375
gradable	0.375
unranked	-0.625
high	0.125
altitudinous	0.5
overlooking	-0.125
high-level	0.125
high-topped	0.375
low-level	-0.5
lowset	-0.5
underslung	-0.125
raised	-0.125
up	-0.25
lowered	-0.125
high-tech	0.5
low-tech	0.125
low-necked	-0.25
high-necked	0.125
necklike	-0.125
high-ceilinged	0.25
low-ceilinged	-0.5
low-interest	-0.25
high-interest	-0.25
high	-0.125
advanced	0.5
higher	-0.125
higher	0.375
utmost	0.25
soaring	0.375
low	-0.25
devalued	-0.125
down	-0.5
low-level	-0.75
rock-bottom	-0.25
altissimo	0.5
falsetto	0.25
spiky	0.375
shrill	0.5
sopranino	0.125
baritone	-0.125
deep	-0.25
throaty	-0.625
imitative	-0.375
apish	-0.5
mimetic	0.5
mimic	-0.125
parrotlike	-0.5
simulated	-0.5
nonimitative	-0.75
nonechoic	-0.625
high-resolution	0.375
low-resolution	0.125
low-rise	-0.25
upland	0.125
subalpine	0.5
lowland	-0.25
sea-level	-0.25
homologous	0.125
homological	1
heterologous	-0.625
analogous	-0.5
hipped	-0.125
honorable	0.375
downright	0.375
dishonorable	-0.875
two-faced	-0.5
beguiling	0.375
fraudulent	-0.625
shoddy	-0.625
false	-0.625
picaresque	-0.375
scoundrelly	-0.25
thievish	-0.25
honest	0.75
veracious	0.375
untruthful	-0.625
honourable	0.75
venerable	0.5
laureate	0.75
time-honoured	0.5
shameful	-0.375
degrading	-0.625
shabby	-0.625
unprincipled	-0.125
yellow	-0.75
hopeful	0.25
expectant	0.625
hopeless	-0.75
dim	-0.5
desperate	-0.5
heartsick	-0.75
forlorn	-0.375
futureless	-0.625
lost	-0.875
insoluble	-0.75
noninstitutionalized	-0.625
noninstitutional	-0.125
iodinating	-0.5
consolable	0.125
unconsolable	-0.75
desolate	-0.75
level	0.25
sidelong	0.125
erectile	0.375
semi-climbing	0.125
semi-erect	0.125
semi-upright	-0.25
stand-up	0.125
unerect	-0.625
recumbent	-0.125
standing	-0.5
stagnant	-0.625
still	0.5
hospitable	0.5
kind	0.875
stark	-0.375
unfriendly	0.125
hospitable	0.125
welcoming	-0.125
inhospitable	-0.375
hostile	-0.625
antipathetical	-0.5
at_loggerheads	-0.25
bitter	0.5
dirty	-0.375
head-on	-0.375
ill	-0.125
unfriendly	-0.5
amicable	0.875
well-disposed	0.375
well-meaning	-0.875
fervid	-0.375
igneous	-0.25
heatable	0.625
het_up	0.125
hottish	-0.125
sultry	-0.125
sweltry	-0.625
torrid	-0.75
tropical	-0.5
cold	-0.75
acold	-0.625
polar	-0.75
raw	-0.375
parky	-0.125
frigorific	-0.5
frore	-0.25
rimy	-0.375
ice-cold	-0.125
refrigerating	-0.25
shivery	-0.125
stone-cold	-0.25
unwarmed	-0.75
spring-flowering	0.125
estival	0.125
late-flowering	0.125
winter-flowering	0.375
heated	0.125
sizzling	0.25
sultry	-0.375
torrid	0.375
white-hot	0.25
cold	-0.75
passionless	-0.25
wintry	-0.875
humanlike	0.125
hominal	0.125
hominid	0.25
nonhuman	-0.625
bloodless	-0.125
superhuman	0.125
godlike	0.125
powerful	0.5
subhuman	-0.625
humane	-0.25
humanitarian	0.625
inhumane	-0.75
vicious	-0.625
brutish	-0.375
cannibalic	-0.5
insensate	-0.625
unkind	-0.5
tongue-in-cheek	0.625
zany	0.25
risible	0.5
droll	0.75
ridiculous	0.25
uproarious	-0.125
joking	0.875
sidesplitting	0.5
seriocomical	0.5
slapstick	0.25
tragicomical	0.375
waggish	0.625
witty	0.5
unhumorous	-0.375
sobersided	-0.25
po-faced	-0.5
unfunny	-0.25
empty-bellied	0.5
starved	-0.375
headlong	0.25
precipitous	-0.5
pell-mell	-0.125
unhurried	-0.75
measured	0.125
leisurely	-0.625
identifiable	0.625
acknowledgeable	0.625
diagnosable	0.25
specifiable	0.625
unidentifiable	-0.5
elusive	-0.625
intangible	-0.25
unclassifiable	-0.625
undiagnosable	-0.375
unrecognizable	-0.625
transient	-0.375
impaired	-0.5
anosmic	-0.375
broken	-0.375
dicky	-0.5
weakened	-0.5
dyslexic	-0.375
unimpaired	-0.25
of_import	0.875
of_the_essence	0.625
alpha	0.25
beta	0.125
big	0.125
burning	0.125
principal	0.375
eventful	0.125
copernican	0.625
distinguished	0.375
grand	0.125
weighty	-0.25
outstanding	0.75
historic	0.375
measurable	0.75
most-valuable	0.125
serious	0.125
strategic	0.125
unimportant	0.125
inconsequential	0.375
indifferent	-0.375
trivial	-0.125
lightweight	-0.25
small-time	-0.112
potty	-0.25
impressive	0.125
awing	0.75
stupefying	0.5
stately	0.5
fulgurous	0.25
striking	0.25
heroic	0.25
formidable	0.875
proud	0.75
splendid	0.25
grandiose	0.125
mind-boggling	0.5
signal	0.125
thundering	-0.125
unimpressive	-0.375
unimposing	-0.25
noticeable	0.625
perceptible	0.25
observable	0.5
pronounced	0.5
noted	0.375
unnoticeable	-0.25
undistinguished	-0.5
improved	0.375
unimproved	-0.625
ungraded	-0.625
scrub	-0.125
uncleared	-0.5
unimproved	-0.125
valedictory	-0.25
inclined	0.25
tending	0.375
partial	0.375
prone	-0.375
accident-prone	-0.125
disinclined	-0.75
afraid	-0.75
reluctant	-0.5
designate	-0.5
elect	-0.5
succeeding	-0.125
inpouring	-0.125
deducible	0.625
illative	-0.25
inferential	0.125
inferential	0.25
indulgent	0.25
effete	0.125
sporting	0.125
voluptuous	0.625
hedonistic	0.5
intemperate	-0.25
overindulgent	-0.125
self-indulgent	0.25
strict	0.25
puritanical	0.25
monkish	-0.25
self-denying	0.375
self-restraining	0.25
spartan	0.5
industrial	0.625
highly-developed	0.375
industrialized	0.25
postindustrial	0.125
nonindustrial	-0.375
unindustrialized	-0.625
infectious	0.625
transmittable	0.625
noninfectious	-0.375
nontransmissible	-0.625
stygian	-0.75
supernal	0.25
informatory	0.125
consultive	0.25
newsy	-0.25
uninformative	-0.25
newsless	-0.5
agnostical	0.375
informed	0.375
up_on	0.25
familiar	0.5
enlightened	0.125
hip_to	0.375
knowledgeable	0.5
privy	0.125
well-read	0.375
uninformed	0.125
clueless	-0.375
unwitting	-0.125
unacquainted	0.125
newsless	-0.5
unadvised	0.125
unread	0.25
ingenuous	-0.375
open	0.125
undistorted	-0.625
disingenuous	-0.875
twisted	0.125
underpopulated	-0.5
uninhabited	-0.5
deserted	-0.375
depopulated	-0.25
untenanted	-0.75
unpopulated	-0.25
unsettled	-0.25
transmitted	-0.125
inheriting	-0.125
noninheritable	-0.25
nontransmissible	0.25
nurtural	-0.375
repressed	0.125
uninhibited	-0.625
abandoned	0.5
earthy	0.125
unrepressed	-0.125
injectable	0.5
uninjectable	-0.375
injured	-0.625
battle-scarred	-0.375
livid	-0.375
eviscerate	-0.25
wounded	-0.75
torn	-0.75
raw	-0.375
uninjured	-0.125
uncut	0.125
whole	-0.125
unwounded	-0.125
innocent	0.375
vindicated	0.625
not_guilty	-0.125
unimpeachable	0.25
guilty	-0.5
at_fault	-0.112
culpable	-0.875
bloodguilty	-0.375
indictable	-0.25
conscience-smitten	-0.5
criminal	-0.375
delinquent	-0.375
fineable	-0.5
guilt-ridden	0.25
punishable	-0.625
red-handed	-0.125
inspiring	0.5
exalting	0.625
uninspiring	0.125
elucidative	0.125
illustrative	0.25
didactical	-0.25
doctrinaire	-0.625
educative	0.375
educational	0.25
ostensive	0.125
preachy	0.375
uninstructive	-0.25
enlightening	0.625
informative	0.125
unilluminating	-0.25
quarantined	0.5
unintegrated	-0.5
unblended	-0.625
unhomogenized	-0.5
compounded	0.125
conglomerate	-0.125
uncombined	-0.375
unmixed	-0.625
integrative	-0.125
disintegrative	0.125
decompositional	-0.25
intellectual	0.875
highbrowed	0.75
rational	0.375
reflective	0.5
serious	0.75
sophisticated	0.75
nonintellectual	0.25
philistine	0.5
uncultivated	0.125
mindless	-0.375
intelligent	0.25
nimble	0.375
clever	0.5
smart_as_a_whip	0.5
smart	0.75
natural	0.125
prehensile	0.625
scintillating	0.5
trenchant	0.375
unintelligent	-0.375
headless	-0.125
intelligible	0.375
unintelligible	0.375
witting	-0.125
knowing	0.125
well-meant	0.25
unintended	-0.5
inadvertent	-0.125
uncaused	-0.125
unwitting	-0.25
undesigned	-0.75
intensifying	0.125
exasperating	-0.25
thickening	-0.25
heightening	0.25
moderating	0.125
palliative	-0.625
anodyne	0.125
weakening	-0.625
interspecific	0.375
interested	0.625
uninterested	-0.625
bored	0.125
dismissive	0.25
dulled	-0.25
interesting	0.375
riveting	0.5
entertaining	0.375
diverting	0.5
intriguing	0.625
newsworthy	0.25
uninteresting	-0.25
wearisome	-0.25
jejune	0.125
soporific	-0.25
prosy	-0.125
ponderous	0.125
putdownable	0.125
intrinsical	0.375
intimate	0.5
extrinsic	-0.625
adventitious	-0.125
foreign	-0.625
extraneous	-0.125
introvertive	0.375
extrovertish	-0.25
ambiversive	-0.25
intrusive	-0.375
trespassing	-0.5
officious	-0.75
unintrusive	-0.625
sedimentary	-0.25
invasive	0.625
strong-growing	-0.125
noninvasive	-0.625
invigorating	0.375
enlivening	0.5
tonic	0.375
stimulating	0.625
vitalizing	0.25
reviving	0.375
debilitating	0.25
weakening	-0.375
exhausting	0.25
inviting	0.75
invitatory	0.25
tempting	0.5
tantalizing	0.25
uninviting	0.75
untempting	-0.375
pressed	0.125
smoothened	0.25
wrinkled	-0.25
permanent-press	-0.125
roughdried	-0.375
unpressed	-0.625
unsmoothed	-0.75
wrinkleless	-0.625
anisotropic	-0.75
glad	-0.5
gladsome	0.75
sad	-0.625
bittersweet	-0.75
mournful	-0.75
heavyhearted	-0.375
melancholy	-0.75
wistful	-0.334
tragical	-0.625
tragicomical	-0.375
joyful	-0.5
beatific	-0.5
overjoyed	-0.75
sorrowful	-0.75
tortured	-0.625
sorrowing	-0.625
bitter	-0.875
heartsick	-0.875
weeping	-0.375
elegiac	-0.5
heartrending	-0.75
wailing	-0.625
lugubrious	-0.875
plaintive	-0.75
sad	-0.25
woeful	-0.75
joyous	-0.375
rhapsodic	-0.25
jubilant	0.125
mirthful	0.625
joyless	-0.625
sepulchral	-0.5
mirthless	-0.125
unsmiling	-0.75
juicy	-0.375
succulent	-0.375
sappy	-0.25
juiceless	-0.25
just	0.625
conscionable	0.125
meet	0.625
vindicatory	0.625
rightful	0.375
unjust	-0.5
actionable	0.25
wrongful	-0.625
merited	0.5
condign	0.25
unmerited	-0.5
undeserved	-0.375
keyed	0.25
keyless	-0.5
kind	0.625
gracious	0.5
benign	0.5
sympathetic	0.625
gentle	0.75
kindhearted	0.625
unkind	0.125
stinging	-0.375
rough	-0.75
hurtful	-0.5
unsympathetic	0.125
knowable	0.625
unknowable	-0.125
transcendent	0.25
known	0.5
best-known	-0.375
better-known	-0.5
renowned	0.375
legendary	0.875
well-known	0.125
unknown	-0.25
unmapped	-0.5
little-known	-0.375
unbeknownst	-0.5
undiagnosed	-0.125
unexplored	-0.125
unheard-of	-0.375
unidentified	-0.125
understood	0.25
comprehended	0.375
taken	0.25
ununderstood	-0.125
uncomprehended	-0.5
undigested	-0.375
ungrasped	-0.25
tagged	0.125
untagged	-0.25
lamented	-0.375
unmourned	-0.875
seagoing	0.375
unlaurelled	-0.625
large	0.125
